IMG Genome ID,Genome Name / Sample Name,Phylum_new,Class_new,Order_new,Family_new,Genus_new,Species_new
2562617188,Lachnospiraceae bacterium 3_1_57FAA_CT1,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium 3_1_57FAA_CT1
2657245078,Lentilactobacillus diolivorans DSM 14421,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus diolivorans
2690315873,Janthinobacterium sp. CG23_2,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. CG23_2
2645727610,Lentzea aerocolonigenes NBRC 13195,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea aerocolonigenes
2558860923,Lachnospiraceae bacterium MSX33,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum sp. MSX33
2561511233,Lachnospiraceae bacterium AC2029,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium AC2029
2657244955,Lacticaseibacillus camelliae DSM 22697,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus camelliae
2630968740,Jeotgalibacillus soli P9,Bacillota,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,Jeotgalibacillus soli
2675903131,Halobacillus aidingensis CGMCC 1.3703,Bacillota,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus aidingensis
2558860137,Lachnospiraceae bacterium AC3007,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium AC3007
2681813200,Legionella spiritensis Mt.St.Helens-9,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella spiritensis
2634166311,Lentzea waywayandensis DSM 44232,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea waywayandensis
2524614725,Gramella portivictoriae DSM 23547,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Christiangramia,Christiangramia portivictoriae
2663763074,Ligilactobacillus saerimneri DSM 16049,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus saerimneri
2609460008,Hylemonella gracilis Niagara R,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hylemonella,Hylemonella gracilis
651053037,Lactobacillus amylovorus GRL 1118,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus amylovorus
2651869687,Kluyvera cryocrescens L2,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera cryocrescens
649633052,Halanaerobium hydrogenoformans,Bacillota,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Halanaerobium hydrogeniformans
2547132181,Kosakonia sacchari SP1,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia sacchari
2503754048,Leptolyngbya sp. PCC 7376,Cyanobacteriota,Cyanophyceae,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. PCC 7376
2711768533,Lentisphaerae bacterium RIFOXYA12_64_32,Lentisphaerota,unclassified,unclassified,unclassified,unclassified,Lentisphaerae bacterium RIFOXYA12_64_32
2681812893,Halanaerobium kushneri ATCC 700103,Bacillota,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Halanaerobium kushneri
2684622850,Granulicatella balaenopterae DSM 15827,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae
2690315889,Gracilibacillus massiliensis Awa-1,Bacillota,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus massiliensis
2700989479,Helicobacter sp. MIT 11-5569,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter sp. MIT 11-5569
2645727877,Leptospirillum sp. YQP-1,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum sp. YQP-1
2651869680,Helicobacter pylori UM137S,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pylori
2600255306,Klebsiella sp. NFIX44,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX44
646311938,"Kribbella flavida IFO 14399, DSM 17836",Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella flavida
2600255303,Klebsiella sp. NFIX36,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX36
2585428171,Hespellia stercorisuis DSM 15480,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Hespellia,Hespellia stercorisuis
2663762875,Liquorilactobacillus ghanensis DSM 18630,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus ghanensis
2645727541,Apilactobacillus kunkeei LAko,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Apilactobacillus,Apilactobacillus kunkeei
2636416034,Hyphomicrobium facile facile DSM 1565,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium facile
2657244983,Leisingera sp. ANG-S,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Leisingera,Leisingera sp. ANG-S
2568526683,Holospora obtusa F1,Pseudomonadota,Alphaproteobacteria,Holosporales,Holosporaceae,Holospora,Holospora obtusa
2711768526,Lentisphaerae bacterium RIFOXYA12_FULL_48_11,Lentisphaerota,unclassified,unclassified,unclassified,unclassified,Lentisphaerae bacterium RIFOXYA12_FULL_48_11
2599185260,Legionella israelensis DSM 19235,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella israelensis
2663763173,Legionella santicrucis SC-63-C7,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella santicrucis
644736379,Kosmotoga olearia TBF 19.5.1,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Kosmotoga,Kosmotoga olearia
2609459643,Janthinobacterium sp. OK676,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. OK676
2588253789,"Leclercia adecarboxylata Leclerc 1783, ATCC 23216",Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia adecarboxylata
2524614704,Lachnospiraceae bacterium NK4A179,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium NK4A179
2663763169,Lacticaseibacillus nasuensis JCM 17158,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus nasuensis
2585427668,Janthinobacterium agaricidamnosum W1R3,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium agaricidamnosum
2563367059,Klebsiella sp. 10982,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. 10982
2636416123,Klebsiella quasipneumoniae quasipneumoniae 18A069 SB59,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella quasipneumoniae
2558309037,Legionella cherrii DSM 19213,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella cherrii
2690316249,Schleiferilactobacillus harbinensis DSM 16991,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Schleiferilactobacillus,Schleiferilactobacillus harbinensis
2681813512,Kroppenstedtia eburnea DSM 45196,Bacillota,Bacilli,Bacillales,Thermoactinomycetaceae,Kroppenstedtia,Kroppenstedtia eburnea
2513237260,Lachnospiraceae bacterium bacterium oral taxon 082 F0431,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium oral taxon 082
645951817,Granulicatella adiacens ATCC 49175,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens
2576861494,Hyphomonas polymorpha PS728,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas polymorpha
2654588149,Halomonas sinaiensis Sharm,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas caseinilytica
2599185169,Klebsiella sp. NFPP35,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFPP35
2639763010,Bombilactobacillus mellis Hon2,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Bombilactobacillus,Bombilactobacillus mellis
2524023191,Lacticigenium naphthae DSM 19658,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Lacticigenium,Lacticigenium naphthae
2627853892,Hymenobacter sp. AT01-02,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter sp. AT01-02
2695420558,Legionella tucsonensis ATCC 49180,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella tucsonensis
2617271289,Halomonas xinjiangensis TRM 0175,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas xinjiangensis
2593339290,Hydrotalea sandarakina DSM 23241,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Hydrotalea,Hydrotalea sandarakina
2630968646,Knoellia sinensis KCTC 19936,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Knoellia,Knoellia sinensis
2609460261,Pseudidiomarina salinarum ISL-52,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Pseudidiomarina salinarum
2609460315,Haloferula sp. BvORR071,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Haloferula,Haloferula sp. BvORR071
651324050,Lachnospiraceae bacterium 3_1_46FAA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium 3_1_46FAA
2599185202,Idiomarinaceae bacterium HL-53,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,unclassified,Idiomarinaceae bacterium HL-53
2651870107,Lentibacillus persicus DSM 22530,Bacillota,Bacilli,Bacillales,Bacillaceae,Lentibacillus,Lentibacillus persicus
2645728026,Herbaspirillum hiltneri N3,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum hiltneri
2654587945,Latescibacteria bacterium DG_63,Candidatus Latescibacteria,unclassified,unclassified,unclassified,unclassified,Latescibacteria bacterium DG_63
2558860166,Lachnospiraceae bacterium NC2008,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium NC2008
2617270856,Pseudidiomarina woesei DSM 27808,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Pseudidiomarina woesei
2660238081,Lentilactobacillus parabuchneri DSM 15352,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus parabuchneri
2695420407,Legionella feeleii WO-44C,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella feeleii
643886212,Lactobacillus crispatus JV-V01,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus crispatus
2541047040,Leptospira sp. P2653,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira sp. P2653
2695420767,Helicobacter heilmannii Hheil2,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter heilmannii
2660238589,Lactococcus lactis lactis LMG14418,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus lactis
2667527554,Lentibacillus amyloliquefaciens LAM0015,Bacillota,Bacilli,Bacillales,Bacillaceae,Lentibacillus,Lentibacillus amyloliquefaciens
651324040,Halomonas sp. TD01,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. TD01
646564540,Lactobacillus johnsonii FI9785,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
2648501346,Hymenobacter sp. DG25A,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter sp. DG25A
2593339274,Celeribacter halophilus DSM 26270,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter halophilus
2585428192,Hymenobacter psychrotolerans DSM 18569,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter psychrotolerans
2515154118,Lamprocystis purpurea DSM 4197,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis,Lamprocystis purpurea
2700989156,Limosilactobacillus panis DSM 6035,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus panis
2595698251,Kibdelosporangium aridum DSM 43828,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,Kibdelosporangium aridum
2700989153,Limosilactobacillus equigenerosi DSM 18793,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus equigenerosi
2667527444,Lentzea xinjiangensis CGMCC 4.3525,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea xinjiangensis
2515154071,Leptotrichia shahii DSM 19757,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia shahii
2596583535,Lentzea flava DSM 43885,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea flava
2687453546,Helicobacter himalayensis YS1,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter himalayensis
644736384,"Leptotrichia buccalis C-1013-b, DSM 1135",Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia buccalis
2654588176,Lachnospiraceae bacterium KH1T2,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium KH1T2
2534682310,Latilactobacillus curvatus CRL 705,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus curvatus
2639763038,Jiangella alkaliphila KCTC 19222,Actinomycetota,Actinomycetes,Jiangellales,Jiangellaceae,Jiangella,Jiangella alkaliphila
2524023180,Kineosphaera limosa NBRC 100340,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,Kineosphaera,Kineosphaera limosa
2663762834,Levilactobacillus paucivorans DSM 22467,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus paucivorans
2630968413,Bombilactobacillus mellifer Bin4,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Bombilactobacillus,Bombilactobacillus mellifer
2524614582,Gordonia shandongensis DSM 45094,Actinomycetota,Actinomycetes,Mycobacteriales,Gordoniaceae,Gordonia,Gordonia shandongensis
2602041653,Lachnospiraceae bacterium VE202-12,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium VE202-12
2537561881,Lachnospiraceae bacterium sp. ICM7,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum sp. ICM7
2639762620,Leifsonia sp. 98AMF,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. 98AMF
2654587603,Leptospirillum sp. Group II CF-1,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum sp. Group II 'CF-1'
2541047026,Leptospira inadai sv. Lyme 10,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira inadai
2645727628,Lacticaseibacillus paracasei NRIC 1981,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus paracasei
2524614571,Pseudidiomarina sediminum DSM 21906,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Pseudidiomarina sediminum
2660237943,Paucilactobacillus vaccinostercus DSM 20634,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus vaccinostercus
2695420442,Companilactobacillus bobalius DSM 19674,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus bobalius
2558860981,Lachnospiraceae bacterium AD3010,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium AD3010
2600255116,Leptospirillum sp. Group II 'C75',Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Leptospirillum,Leptospirillum sp. Group II 'C75'
2574179795,Kitasatospora mediocidica KCTC 9733,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora mediocidica
2506210034,Hydrogenobaculum sp. HO,Aquificota,Aquificae,Aquificales,Aquificaceae,Hydrogenobaculum,Hydrogenobaculum sp. HO
2521172694,Hyphomicrobium zavarzinii ATCC 27496,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium zavarzinii
2617270879,Hymenobacter psychrophilus CGMCC 1.8975,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter psychrophilus
2622736499,Leeuwenhoekiella palythoae DSM 19859,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella palythoae
2700989270,Ligilactobacillus ceti DSM 22408,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus ceti
2634166482,Knoellia subterranea KCTC 19937,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Knoellia,Knoellia subterranea
637000131,"Helicobacter hepaticus 3B1, ATCC 51449",Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter hepaticus
2524614562,"Halomonas anticariensis FP35, DSM 16096",Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas anticariensis
2636415759,Lactobacillus kullabergensis Biut2,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kullabergensis
2576861733,Kosakonia radicincitans UMEnt01/12,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia radicincitans
2579779161,Halomonas sp. TG39a,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. TG39a
2648501864,Klebsiella sp. AA405,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. AA405
2675903601,Lactococcus sp. DD01,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus sp. DD01
2513237329,Lachnospiraceae bacterium sp. 7_1_58FAA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium 7_1_58FAA
2524614726,Hellea balneolensis DSM 19091,Pseudomonadota,Alphaproteobacteria,Maricaulales,Robiginitomaculaceae,Hellea,Hellea balneolensis
2515154130,Kiloniella laminariae DSM 19542,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Kiloniellaceae,Kiloniella,Kiloniella laminariae
2562617192,Haloplasma contractile SSD-17B,Mycoplasmatota,Mollicutes,Haloplasmatales,Haloplasmataceae,Haloplasma,Haloplasma contractile
2663763499,Helicobacter muridarum ST1,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter muridarum
2551306539,Halomonas smyrnensis AAD6,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas smyrnensis
2667527231,Kosakonia oryzae D4,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia oryzae
2516493029,Janthinobacterium sp. CG3,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. CG3
2609460300,Pseudidiomarina atlantica MCCC 1A10513,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Pseudidiomarina atlantica
2576861492,Hyphomonas oceanitis SCH89,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas oceanitis
2551306369,Holdemania massiliensis AP2,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemania,Holdemania massiliensis
2627853956,Legionella massiliensis LegA,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella massiliensis
646206276,Limosilactobacillus coleohominis 101-4-CHN,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus coleohominis
2660238290,Lacticaseibacillus brantae DSM 23927,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus brantae
2600255305,Klebsiella sp. NFIX41,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX41
2657245004,Leisingera sp. ANG-DT,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Leisingera,Leisingera sp. ANG-DT
2561511219,Lachnospiraceae bacterium AC2012,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium AC2012
2600254991,Leptotrichia wadei F0279,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia wadei
2663762904,Helicobacter ailurogastricus Hail7,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter ailurogastricus
2711768535,Ignavibacteria bacterium RIFOXYA12_FULL_35_25,Ignavibacteriota,Ignavibacteria,unclassified,unclassified,unclassified,Ignavibacteria bacterium RIFOXYA12_FULL_35_25
2619618960,Halomonas sp. DSM 26667,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. DSM 26667
2675903694,Jhaorihella thermophila DSM 23413,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Jhaorihella,Jhaorihella thermophila
643886047,Lactobacillus ultunensis DSM 16047,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus ultunensis
2551306542,Herbaspirillum sp. B65,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum sp. B65
2671180820,Kitasatospora griseola MF730-N6,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora griseola
647533174,Klebsiella variicola 1_1_55,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella variicola
2711768768,Ignavibacteria bacterium RIFOXYC12_FULL_38_8,Ignavibacteriota,Ignavibacteria,unclassified,unclassified,unclassified,Ignavibacteria bacterium RIFOXYC12_FULL_38_8
2643221445,Idiomarina zobellii KMM 231,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina zobellii
642555132,Hydrogenobaculum sp. Y04AAS1,Aquificota,Aquificae,Aquificales,Aquificaceae,Hydrogenobaculum,Hydrogenobaculum sp. Y04AAS1
2582580773,Hyphomonas atlantica 22II1-22F38,Pseudomonadota,Alphaproteobacteria,Hyphomonadales,Hyphomonadaceae,Hyphomonas,Hyphomonas atlantica
2627854082,Levilactobacillus spicheri LP38,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus spicheri
2681813176,Helicobacter sp. MIT 03-1616,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter sp. MIT 03-1616
2619619034,Lentzea albida DSM 44437,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea albida
2596583643,Pseudidiomarina indica CGMCC 1.10824,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Pseudidiomarina,Pseudidiomarina indica
2687453103,Kurthia sp. 11kri321,Bacillota,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia sp. 11kri321
2663763016,Levilactobacillus senmaizukei DSM 21775,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus senmaizukei
2563367220,Ligilactobacillus murinus ASF361,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus murinus
2531839092,Leptospira wolbachii sv. Codice CDC,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira wolbachii
2657245682,Paucilactobacillus oligofermentans DSM 15707,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Paucilactobacillus,Paucilactobacillus oligofermentans
2645727571,Labilithrix luteola DSM 27648,Myxococcota,unclassified,Polyangiales,Labilitrichaceae,Labilithrix,Labilithrix luteola
2593339165,Lachnospiraceae bacterium XBB2008,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium XBB2008
2524614770,Kaistia adipata DSM 17808,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Kaistiaceae,Kaistia,Kaistia adipata
2660237932,Legionella londiniensis ATCC 49505,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella londiniensis
2617271295,Leptolyngbya sp. KIOST-1,Cyanobacteriota,Cyanophyceae,Pseudanabaenales,Leptolyngbyaceae,Leptolyngbya,Leptolyngbya sp. KIOST-1
2600255140,Lachnospiraceae bacterium 3-2,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium MD308
2693429861,Lentibacter algarum DSM 24677,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Lentibacter,Lentibacter algarum
2602041580,Leifsonia aquatica ATCC 14665,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia aquatica
2630968816,Leclercia sp. LK8,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Leclercia,Leclercia sp. LK8
2639763198,Leifsonia sp. 115AMFTsu3.1,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. 115AMFTsu3.1
651324049,Lachnospiraceae bacterium 2_1_58FAA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium 2_1_58FAA
2660238553,Lactobacillus taiwanensis DSM 21401,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus taiwanensis
2630968752,Jeotgalibacillus alimentarius YKJ-13,Bacillota,Bacilli,Bacillales,Planococcaceae,Jeotgalibacillus,Jeotgalibacillus alimentarius
